player_id,player_name,gender_symbol,gender,flag,homepage_rank,homepage_elo,profile_url
2462,Kawabata Atsushi,♂,male,jp,639,2855,https://www.goratings.org/en/players/2462.html
793,Araki Issei,♂,male,jp,640,2853,https://www.goratings.org/en/players/793.html
283,Chen Kayui,♂,male,jp,641,2853,https://www.goratings.org/en/players/283.html
783,Kitano Ryo,♂,male,jp,642,2850,https://www.goratings.org/en/players/783.html
351,Yashiro Kumiko,♀,female,jp,643,2849,https://www.goratings.org/en/players/351.html
915,Kawada Kohei,♂,male,jp,644,2849,https://www.goratings.org/en/players/915.html
2605,Lee Yoon,♀,female,kr,645,2848,https://www.goratings.org/en/players/2605.html
2466,Zhao Chongheng,♀,female,cn,646,2845,https://www.goratings.org/en/players/2466.html
2594,Wang Yi 2013,♂,male,cn,647,2844,https://www.goratings.org/en/players/2594.html
800,Fujisawa Kazunari,♂,male,jp,648,2843,https://www.goratings.org/en/players/800.html
890,Kato Keiko,♀,female,jp,649,2843,https://www.goratings.org/en/players/890.html
1663,Mateusz Surma,♂,male,gf,650,2842,https://www.goratings.org/en/players/1663.html
1083,Hoshikawa Takumi,♂,male,jp,651,2842,https://www.goratings.org/en/players/1083.html
804,Nakamura Hidehito,♂,male,jp,652,2842,https://www.goratings.org/en/players/804.html
1023,Katsura Atsushi,♂,male,jp,653,2842,https://www.goratings.org/en/players/1023.html
958,Takahashi Hideo,♂,male,jp,654,2841,https://www.goratings.org/en/players/958.html
914,Kim Byungmin,♂,male,jp,655,2839,https://www.goratings.org/en/players/914.html
2207,Tatsumi Akane,♀,female,jp,656,2839,https://www.goratings.org/en/players/2207.html
2060,Hang Xiaotong,♀,female,cn,657,2838,https://www.goratings.org/en/players/2060.html
337,Lee Yongchan,♂,male,kr,658,2838,https://www.goratings.org/en/players/337.html
2468,Deng Youjia,♀,female,cn,659,2838,https://www.goratings.org/en/players/2468.html
2393,Lee Nakyeong,♀,female,kr,660,2837,https://www.goratings.org/en/players/2393.html
1989,Sato Yohei,♂,male,jp,661,2837,https://www.goratings.org/en/players/1989.html
2554,Saga Shuntaro,♂,male,jp,662,2837,https://www.goratings.org/en/players/2554.html
1538,Kaneko Maki,♀,female,jp,663,2836,https://www.goratings.org/en/players/1538.html
1096,Takemiya Yoko,♂,male,jp,664,2835,https://www.goratings.org/en/players/1096.html
302,Lee Tahye,♀,female,kr,665,2834,https://www.goratings.org/en/players/302.html
1307,Hashimoto Kan,♂,male,jp,666,2833,https://www.goratings.org/en/players/1307.html
304,Jeong Daesang,♂,male,kr,667,2833,https://www.goratings.org/en/players/304.html
2231,Ryu Joohyun,♀,female,kr,668,2833,https://www.goratings.org/en/players/2231.html
1118,Sasaki Tsuyoshi,♂,male,jp,669,2833,https://www.goratings.org/en/players/1118.html
1000,Yamamoto Kentaro,♂,male,jp,670,2832,https://www.goratings.org/en/players/1000.html
62,Ishii Kunio,♂,male,jp,671,2830,https://www.goratings.org/en/players/62.html
2163,Cheng Xiaoqing,♂,male,cn,672,2829,https://www.goratings.org/en/players/2163.html
1824,Sakai Takashi,♂,male,jp,673,2828,https://www.goratings.org/en/players/1824.html
341,Izumitani Hideo,♂,male,jp,674,2827,https://www.goratings.org/en/players/341.html
872,Takanashi Seiken,♂,male,jp,675,2826,https://www.goratings.org/en/players/872.html
2420,Yun Raeun,♀,female,kr,676,2826,https://www.goratings.org/en/players/2420.html
2349,Ko Miso,♀,female,kr,677,2823,https://www.goratings.org/en/players/2349.html
2206,Takao Mari,♀,female,jp,678,2822,https://www.goratings.org/en/players/2206.html
2169,Wei Xintong,♀,female,cn,679,2821,https://www.goratings.org/en/players/2169.html
2110,Okuma Yuto,♂,male,jp,680,2821,https://www.goratings.org/en/players/2110.html
1123,Osawa Kenro,♂,male,jp,681,2819,https://www.goratings.org/en/players/1123.html
535,Obuchi Morito,♂,male,jp,682,2818,https://www.goratings.org/en/players/535.html
937,Yanaka Katsunori,♂,male,jp,683,2817,https://www.goratings.org/en/players/937.html
2430,Arai Kanta,♂,male,jp,684,2816,https://www.goratings.org/en/players/2430.html
339,Sekiyama Toshimichi,♂,male,jp,685,2816,https://www.goratings.org/en/players/339.html
1402,Zhan Ying,♀,female,cn,686,2816,https://www.goratings.org/en/players/1402.html
1145,Wang Jing Yi,♀,female,jp,687,2816,https://www.goratings.org/en/players/1145.html
797,Sakai Maki,♂,male,jp,688,2814,https://www.goratings.org/en/players/797.html
2360,Fujita Reo,♂,male,jp,689,2813,https://www.goratings.org/en/players/2360.html
2532,Ma Jiate,♀,female,cn,690,2812,https://www.goratings.org/en/players/2532.html
1252,Yoshihara Yukari,♀,female,jp,691,2811,https://www.goratings.org/en/players/1252.html
2560,Lee Seungseok,♂,male,kr,692,2809,https://www.goratings.org/en/players/2560.html
2389,Go Yoonseo,♀,female,kr,693,2809,https://www.goratings.org/en/players/2389.html
2522,Nakane Daiki,♂,male,jp,694,2807,https://www.goratings.org/en/players/2522.html
790,Sugimoto Akira,♂,male,jp,695,2806,https://www.goratings.org/en/players/790.html
773,Okada Shinichiro,♂,male,jp,696,2805,https://www.goratings.org/en/players/773.html
2320,Zeng Chudian,♀,female,cn,697,2805,https://www.goratings.org/en/players/2320.html
1665,Utani Syunta,♂,male,jp,698,2805,https://www.goratings.org/en/players/1665.html
308,Kato Tomoko,♀,female,jp,699,2801,https://www.goratings.org/en/players/308.html
1070,Mannami Nao,♀,female,jp,700,2800,https://www.goratings.org/en/players/1070.html
767,Kenmochi Jo,♂,male,jp,701,2800,https://www.goratings.org/en/players/767.html
1545,Ota Ryou,♂,male,jp,702,2800,https://www.goratings.org/en/players/1545.html
2609,Lee Seoyoung (b),♀,female,kr,703,2799,https://www.goratings.org/en/players/2609.html
1209,Mimura Kaori,♀,female,jp,704,2799,https://www.goratings.org/en/players/1209.html
2498,Wang Shuyao,♀,female,cn,705,2798,https://www.goratings.org/en/players/2498.html
1639,Ito Kenryo,♂,male,jp,706,2797,https://www.goratings.org/en/players/1639.html
817,Hiroe Hiroyuki,♂,male,jp,707,2794,https://www.goratings.org/en/players/817.html
107,Chang Suyeong,♂,male,kr,708,2790,https://www.goratings.org/en/players/107.html
274,Miyazawa Goro,♂,male,jp,709,2788,https://www.goratings.org/en/players/274.html
2439,Ikawa Ryougo,♂,male,jp,710,2788,https://www.goratings.org/en/players/2439.html
2521,Baek Yeojeong,♀,female,kr,711,2783,https://www.goratings.org/en/players/2521.html
1228,Takagi Junpei,♂,male,jp,712,2780,https://www.goratings.org/en/players/1228.html
1973,Iwata Saeka,♀,female,jp,713,2780,https://www.goratings.org/en/players/1973.html
781,Enda Hideki,♂,male,jp,714,2778,https://www.goratings.org/en/players/781.html
2139,Kim Sangin,♀,female,kr,715,2778,https://www.goratings.org/en/players/2139.html
2142,Tsuji Hana,♀,female,jp,716,2776,https://www.goratings.org/en/players/2142.html
317,Song Kwang Bok,♂,male,jp,717,2775,https://www.goratings.org/en/players/317.html
10001259,노우진,,NA,kr,718,2771,https://www.goratings.org/en/players/kba_10001259.html
2465,Yangu Yunqi,♀,female,cn,719,2768,https://www.goratings.org/en/players/2465.html
1006,Son Hideyo,♂,male,jp,720,2767,https://www.goratings.org/en/players/1006.html
2253,Zhou Yuxuan,♀,female,cn,721,2766,https://www.goratings.org/en/players/2253.html
334,Osawa Narumi,♀,female,jp,722,2765,https://www.goratings.org/en/players/334.html
191,Hua Xueming,♀,female,cn,723,2764,https://www.goratings.org/en/players/191.html
2048,Gao Ruohuan,♀,female,cn,724,2764,https://www.goratings.org/en/players/2048.html
254,Hasegawa Sunao,♂,male,jp,725,2764,https://www.goratings.org/en/players/254.html
1016,Kawai Shoji,♂,male,jp,726,2762,https://www.goratings.org/en/players/1016.html
1322,Kibe Natsuki,♀,female,jp,727,2761,https://www.goratings.org/en/players/1322.html
811,Ishikura Noboru,♂,male,jp,728,2759,https://www.goratings.org/en/players/811.html
10001328,Kang Kyeonghyeon,♂,male,kr,729,2759,https://www.goratings.org/en/players/kba_10001328.html
2254,Shi Zhien,♀,female,cn,730,2757,https://www.goratings.org/en/players/2254.html
836,Oki Keiji,♂,male,jp,732,2754,https://www.goratings.org/en/players/836.html
820,Arimura Hiroshi,♂,male,jp,733,2751,https://www.goratings.org/en/players/820.html
875,Ushinohama Satsuo,♂,male,jp,734,2750,https://www.goratings.org/en/players/875.html
698,Izawa Akino,♀,female,jp,735,2749,https://www.goratings.org/en/players/698.html
1213,Kanno Masashi,♂,male,jp,736,2747,https://www.goratings.org/en/players/1213.html
1076,Kamiji Hiroki,♂,male,jp,737,2744,https://www.goratings.org/en/players/1076.html
2246,Shinoda Mitsuaki,♂,male,jp,738,2739,https://www.goratings.org/en/players/2246.html
1089,Kuwabara Yoko,♀,female,jp,739,2738,https://www.goratings.org/en/players/1089.html
2534,Takahashi Suketasu,♂,male,jp,740,2738,https://www.goratings.org/en/players/2534.html
789,Miyazaki Ryutaro,♂,male,jp,741,2733,https://www.goratings.org/en/players/789.html
1061,Yokota Hinano,♀,female,jp,742,2732,https://www.goratings.org/en/players/1061.html
2002,Stanisław Frejlak,♂,male,gf,743,2731,https://www.goratings.org/en/players/2002.html
705,Tsukuda Akiko,♀,female,jp,744,2727,https://www.goratings.org/en/players/705.html
257,Yoshida Mika,♀,female,jp,745,2727,https://www.goratings.org/en/players/257.html
44,Aoki Kikuyo,♀,female,jp,746,2724,https://www.goratings.org/en/players/44.html
801,Kori Toshio,♂,male,jp,747,2724,https://www.goratings.org/en/players/801.html
2450,Benjamin Dréan-Guénaïzia,♂,male,gf,748,2724,https://www.goratings.org/en/players/2450.html
2296,Mishima Hibiki,♀,female,jp,749,2723,https://www.goratings.org/en/players/2296.html
2561,Obata Minori,♀,female,jp,750,2720,https://www.goratings.org/en/players/2561.html
10000133,Lee Jihyeon (f),♀,female,kr,751,2718,https://www.goratings.org/en/players/kba_10000133.html
1561,Meyer Francis,♂,male,jp,752,2718,https://www.goratings.org/en/players/1561.html
1131,Takashima Takeshi,♂,male,jp,753,2716,https://www.goratings.org/en/players/1131.html
2109,Kiyonari Mao,♂,male,jp,754,2710,https://www.goratings.org/en/players/2109.html
2519,Takayama Nonoka,♀,female,jp,755,2709,https://www.goratings.org/en/players/2519.html
810,Sasaka Shiro,♂,male,jp,756,2704,https://www.goratings.org/en/players/810.html
2367,Hino Shota,♂,male,jp,757,2704,https://www.goratings.org/en/players/2367.html
1121,Cho Chien,♀,female,jp,758,2703,https://www.goratings.org/en/players/1121.html
2443,Xie Zimeng,♀,female,cn,759,2703,https://www.goratings.org/en/players/2443.html
2200,Goto Mana,♀,female,jp,760,2703,https://www.goratings.org/en/players/2200.html
1915,Bai Xinhui,♀,female,tw,761,2699,https://www.goratings.org/en/players/1915.html
421,Shi Zhou,♂,male,cn,762,2698,https://www.goratings.org/en/players/421.html
001388,赵康懿,♀,female,cn,763,2698,https://www.goratings.org/en/players/cwa_CWA001388.html
1658,Yu Lijun,♀,female,tw,764,2695,https://www.goratings.org/en/players/1658.html
2553,Hirata Shu,♂,male,jp,765,2694,https://www.goratings.org/en/players/2553.html
1524,Lukas Podpera,♂,male,gf,766,2693,https://www.goratings.org/en/players/1524.html
1395,Sakakibara Masateru,♂,male,jp,767,2692,https://www.goratings.org/en/players/1395.html
1577,Suzuki Keiji,♂,male,jp,768,2688,https://www.goratings.org/en/players/1577.html
000550,Kohhara Nono,♀,female,jp,769,2687,https://www.goratings.org/en/players/nihon_kiin_000550.html
881,Imai Kazuhiro,♂,male,jp,770,2683,https://www.goratings.org/en/players/881.html
879,Onda Yasuhiko,♂,male,jp,771,2682,https://www.goratings.org/en/players/879.html
1020,Takabayashi Masahiro,♂,male,jp,772,2680,https://www.goratings.org/en/players/1020.html
2258,Kitazawa Masaaki,♂,male,jp,773,2676,https://www.goratings.org/en/players/2258.html
672,Yun Youngmin,♀,female,kr,774,2675,https://www.goratings.org/en/players/672.html
2250,Cho Kosumi,♀,female,jp,775,2675,https://www.goratings.org/en/players/2250.html
916,Kubota Masaru,♂,male,jp,776,2674,https://www.goratings.org/en/players/916.html
1174,Oda Hiromitsu,♂,male,jp,777,2672,https://www.goratings.org/en/players/1174.html
1019,Takekiyo Isamu,♂,male,jp,778,2670,https://www.goratings.org/en/players/1019.html
1543,Ali Jabarin,♂,male,gf,779,2669,https://www.goratings.org/en/players/1543.html
707,Konishi Kazuko,♀,female,jp,780,2664,https://www.goratings.org/en/players/707.html
962,Konno Tameto,♂,male,jp,781,2663,https://www.goratings.org/en/players/962.html
2433,Xin Tianyue,♀,female,cn,782,2662,https://www.goratings.org/en/players/2433.html
2559,Yu Ruilin,♀,female,cn,783,2656,https://www.goratings.org/en/players/2559.html
1008,Kin En,♀,female,jp,784,2654,https://www.goratings.org/en/players/1008.html
2440,Kato Yuki (f),♀,female,jp,785,2654,https://www.goratings.org/en/players/2440.html
2178,Hane Ayaka,♀,female,jp,786,2652,https://www.goratings.org/en/players/2178.html
2474,Xie Jiayan,♀,female,cn,787,2652,https://www.goratings.org/en/players/2474.html
2138,Omori Ran,♀,female,jp,788,2652,https://www.goratings.org/en/players/2138.html
1119,Sakamoto Yasuo,♂,male,jp,789,2647,https://www.goratings.org/en/players/1119.html
1630,Yamazaki Yoshihiro,♂,male,jp,791,2647,https://www.goratings.org/en/players/1630.html
14,Lee Yongshin,♀,female,kr,792,2644,https://www.goratings.org/en/players/14.html
926,Baba Shigeru,♂,male,jp,793,2643,https://www.goratings.org/en/players/926.html
1332,Deguchi Mariko,♀,female,jp,794,2642,https://www.goratings.org/en/players/1332.html
939,Endo Takahiro,♂,male,jp,795,2640,https://www.goratings.org/en/players/939.html
1349,Taguchi Misei,♀,female,jp,796,2635,https://www.goratings.org/en/players/1349.html
917,Morino Setsuo,♂,male,jp,797,2634,https://www.goratings.org/en/players/917.html
1555,Nishiyama Shizuka,♀,female,jp,798,2634,https://www.goratings.org/en/players/1555.html
553,Nakajima Mieko,♀,female,jp,799,2632,https://www.goratings.org/en/players/553.html
366,Nakazawa Ayako,♀,female,jp,800,2624,https://www.goratings.org/en/players/366.html
1080,Ushikubo Yoshitaka,♂,male,jp,801,2622,https://www.goratings.org/en/players/1080.html
1711,Thomas Debarre,♂,male,gf,802,2622,https://www.goratings.org/en/players/1711.html
1773,Kawamura Kazunori,♂,male,jp,803,2622,https://www.goratings.org/en/players/1773.html
991,Tamura Chiaki,♀,female,jp,804,2619,https://www.goratings.org/en/players/991.html
14898301,Lucas Neirynck,♂,male,gf,805,2616,https://www.goratings.org/en/players/egf_14898301.html
2364,Cho Koharu,♀,female,jp,806,2616,https://www.goratings.org/en/players/2364.html
2263,Tsukada Chiharu,♀,female,jp,807,2613,https://www.goratings.org/en/players/2263.html
2487,Takeshita Nana,♀,female,jp,808,2612,https://www.goratings.org/en/players/2487.html
1025,Aoba Kaori,♀,female,jp,809,2610,https://www.goratings.org/en/players/1025.html
2301,Suzukawa Natsumi,♀,female,jp,810,2608,https://www.goratings.org/en/players/2301.html
1355,Hosaka Mayu,♀,female,jp,811,2608,https://www.goratings.org/en/players/1355.html
1125,Oda Teppei,♂,male,jp,812,2605,https://www.goratings.org/en/players/1125.html
36,Lin Hai Fong,♂,male,jp,813,2603,https://www.goratings.org/en/players/36.html
2376,Sakuramoto Ayako,♀,female,jp,814,2601,https://www.goratings.org/en/players/2376.html
1005,Hoshikawa Manabu,♂,male,jp,815,2598,https://www.goratings.org/en/players/1005.html
1588,Fujiwara Katsuya,♂,male,jp,816,2594,https://www.goratings.org/en/players/1588.html
14962706,Tanguy Le Calvé,♂,male,gf,817,2588,https://www.goratings.org/en/players/egf_14962706.html
886,Yamada Shiho,♂,male,jp,818,2584,https://www.goratings.org/en/players/886.html
1578,Katsuma Shiro,♂,male,jp,819,2583,https://www.goratings.org/en/players/1578.html
2452,Zhao Qianyue,♀,female,cn,820,2580,https://www.goratings.org/en/players/2452.html
1810,Izumo Tetsuya,♂,male,jp,821,2577,https://www.goratings.org/en/players/1810.html
2587,Nakagawa Takumi,♂,male,jp,822,2575,https://www.goratings.org/en/players/2587.html
778,Tsurumaru Keiichi,♂,male,jp,823,2569,https://www.goratings.org/en/players/778.html
2547,Song Ruilai,♀,female,cn,824,2569,https://www.goratings.org/en/players/2547.html
1240,Nagashima Kozue,♀,female,jp,825,2568,https://www.goratings.org/en/players/1240.html
697,Mito Yukari,♀,female,jp,826,2567,https://www.goratings.org/en/players/697.html
1124,Takeda Yoshinori,♂,male,jp,827,2564,https://www.goratings.org/en/players/1124.html
806,Yanagawa Hiromasa,♂,male,jp,828,2561,https://www.goratings.org/en/players/806.html
943,Okumura Hideo,♂,male,jp,829,2559,https://www.goratings.org/en/players/943.html
1774,Ono Ayako,♀,female,jp,830,2553,https://www.goratings.org/en/players/1774.html
172,Okada Yumiko,♀,female,jp,831,2547,https://www.goratings.org/en/players/172.html
2064,Maeda Ryo,♂,male,jp,832,2544,https://www.goratings.org/en/players/2064.html
12874356,Motoki Noguchi,♂,male,gf,833,2544,https://www.goratings.org/en/players/egf_12874356.html
1677,Hotta Seiji,♂,male,jp,834,2538,https://www.goratings.org/en/players/1677.html
1654,Sumi Shinsuke,♂,male,jp,835,2531,https://www.goratings.org/en/players/1654.html
900,Honda Mitsuhiko,♂,male,jp,836,2528,https://www.goratings.org/en/players/900.html
1475,Hamanaka Takamitsu,♂,male,jp,837,2523,https://www.goratings.org/en/players/1475.html
1191,Shimosaka Miori,♀,female,jp,838,2520,https://www.goratings.org/en/players/1191.html
1675,Honda Goro,♂,male,jp,839,2518,https://www.goratings.org/en/players/1675.html
701,Tanemura Sayuri,♀,female,jp,840,2516,https://www.goratings.org/en/players/701.html
1822,Muraoka Shigeyuki,♂,male,jp,841,2512,https://www.goratings.org/en/players/1822.html
2350,Yasuda Akika,♀,female,jp,842,2504,https://www.goratings.org/en/players/2350.html
851,Ishii Shinzo,♂,male,jp,843,2502,https://www.goratings.org/en/players/851.html
956,Sano Takatsugu,♂,male,jp,844,2495,https://www.goratings.org/en/players/956.html
1907,Kimoto Yuka,♀,female,jp,845,2484,https://www.goratings.org/en/players/1907.html
1556,Kageyama Toshiyuki,♂,male,jp,846,2480,https://www.goratings.org/en/players/1556.html
1172,Saito Tadashi,♂,male,jp,847,2479,https://www.goratings.org/en/players/1172.html
2488,Jan Simara,♂,male,gf,848,2446,https://www.goratings.org/en/players/2488.html
1026,Koda Akiko,♀,female,jp,849,2433,https://www.goratings.org/en/players/1026.html
699,Sakakibara Fumiko,♀,female,jp,850,2432,https://www.goratings.org/en/players/699.html
1013,Kim Hyun Jung,♀,female,jp,851,2425,https://www.goratings.org/en/players/1013.html
2562,Sekiyama Honoka,♀,female,jp,852,2415,https://www.goratings.org/en/players/2562.html
1377,Kurahashi Shozo,♂,male,jp,853,2412,https://www.goratings.org/en/players/1377.html
878,Kobayashi Chizu,♀,female,jp,854,2403,https://www.goratings.org/en/players/878.html
1808,Yamanouchi Masaki,♂,male,jp,855,2390,https://www.goratings.org/en/players/1808.html
1821,Maruyama Toyoji,♂,male,jp,856,2389,https://www.goratings.org/en/players/1821.html
1422,Chujo Chihiro,♀,female,jp,857,2376,https://www.goratings.org/en/players/1422.html
703,Mizuno Hiromi,♀,female,jp,858,2352,https://www.goratings.org/en/players/703.html
1024,Asano Yasuko,♀,female,jp,859,2308,https://www.goratings.org/en/players/1024.html
246,Chang Luhsiang,♂,male,jp,860,2303,https://www.goratings.org/en/players/246.html
947,Hane Shigeko,♀,female,jp,861,2290,https://www.goratings.org/en/players/947.html
1218,Li Ting,♀,female,jp,862,2283,https://www.goratings.org/en/players/1218.html
2105,Nagasaki Yuji,♂,male,jp,863,2283,https://www.goratings.org/en/players/2105.html
706,Tafu Kae,♀,female,jp,864,2222,https://www.goratings.org/en/players/706.html
1067,Matsumoto Nayoko,♀,female,jp,865,2186,https://www.goratings.org/en/players/1067.html
694,Tanaka Chieko,♀,female,jp,866,2183,https://www.goratings.org/en/players/694.html
1476,Muraoka Mika,♀,female,jp,867,2165,https://www.goratings.org/en/players/1476.html
2107,Sato Akira,♂,male,jp,868,2158,https://www.goratings.org/en/players/2107.html
704,Araki Masako,♀,female,jp,869,2114,https://www.goratings.org/en/players/704.html
2011,Ito Kayoko,♀,female,jp,870,2024,https://www.goratings.org/en/players/2011.html
1091,Shigeno Yuki,♀,female,jp,871,1876,https://www.goratings.org/en/players/1091.html
